timestamp,event,task_id,retry,node_name,node_ip,node_port,job_id,queue_len,state_from,state_to,source,module_name,function_name,arg_count,coordinator_ip,coordinator_port,status,started_at,finished_at,callback_ok,error
"2026-03-03T16:29:52.589","NO_IDLE_REQUEUE","dbd0f4ae-dcba-4e39-a3c6-43c0b1bbf811","0","","","","","3","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13672","","","","",""
"2026-03-03T16:29:52.642","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","3","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:52.642","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","3","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:52.643","DISPATCH_START","dbd0f4ae-dcba-4e39-a3c6-43c0b1bbf811","0","C-3PX","192.168.12.12","8012","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13672","","","","",""
"2026-03-03T16:29:52.646","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","2","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:52.646","DISPATCH_OK","dbd0f4ae-dcba-4e39-a3c6-43c0b1bbf811","0","C-3PX","192.168.12.12","8012","5d39360f-5210-4c41-a6fc-efb9b4c6a7c1","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13672","","","","",""
"2026-03-03T16:29:52.646","DISPATCH_START","7ab360d4-96c7-49af-99e7-f15a05f73381","0","ID-10","192.168.12.3","8003","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13670","","","","",""
"2026-03-03T16:29:52.775","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","1","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:52.775","TASK_DONE","dbd0f4ae-dcba-4e39-a3c6-43c0b1bbf811","","C-3PX","192.168.12.12","8012","5d39360f-5210-4c41-a6fc-efb9b4c6a7c1","1","","","","","","","","","OK","2026-03-03T16:29:52.646","2026-03-03T16:29:52.774","true",""
"2026-03-03T16:29:52.786","TASK_QUEUED","582c59b1-e429-4fe3-af0e-c002fedfd1f3","0","","","","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13673","","","","",""
"2026-03-03T16:29:52.803","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","2","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:52.804","DISPATCH_OK","7ab360d4-96c7-49af-99e7-f15a05f73381","0","ID-10","192.168.12.3","8003","cc720369-791b-4a81-aada-94e2c43a67a4","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13670","","","","",""
"2026-03-03T16:29:52.804","DISPATCH_START","582c59b1-e429-4fe3-af0e-c002fedfd1f3","0","C-3PX","192.168.12.12","8012","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13673","","","","",""
"2026-03-03T16:29:52.806","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","1","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:52.807","DISPATCH_OK","582c59b1-e429-4fe3-af0e-c002fedfd1f3","0","C-3PX","192.168.12.12","8012","7fa8e5da-45cf-4a91-9e9a-3aac9c1044f3","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13673","","","","",""
"2026-03-03T16:29:52.807","NO_IDLE_REQUEUE","8e4520c2-949f-45b7-93d4-653c868497e1","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13669","","","","",""
"2026-03-03T16:29:52.807","NO_IDLE_REQUEUE","8e4520c2-949f-45b7-93d4-653c868497e1","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13669","","","","",""
"2026-03-03T16:29:52.900","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","1","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:52.900","TASK_DONE","582c59b1-e429-4fe3-af0e-c002fedfd1f3","","C-3PX","192.168.12.12","8012","7fa8e5da-45cf-4a91-9e9a-3aac9c1044f3","1","","","","","","","","","OK","2026-03-03T16:29:52.807","2026-03-03T16:29:52.899","true",""
"2026-03-03T16:29:52.918","TASK_QUEUED","ff0ce578-8863-485d-b01c-1ba81415ffe1","0","","","","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13674","","","","",""
"2026-03-03T16:29:52.993","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","2","busy","down","","","","","","","","","","",""
"2026-03-03T16:29:52.994","DISPATCH_START","ff0ce578-8863-485d-b01c-1ba81415ffe1","0","C-3PX","192.168.12.12","8012","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13674","","","","",""
"2026-03-03T16:29:52.996","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","1","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:52.997","DISPATCH_OK","ff0ce578-8863-485d-b01c-1ba81415ffe1","0","C-3PX","192.168.12.12","8012","591be8bb-3029-45d0-9042-727a0471360b","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13674","","","","",""
"2026-03-03T16:29:52.997","NO_IDLE_REQUEUE","8e4520c2-949f-45b7-93d4-653c868497e1","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13669","","","","",""
"2026-03-03T16:29:53.221","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","2","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:53.221","TASK_DONE","edf61ad3-dc85-410a-9610-2fa72b26c959","","C-3PX","192.168.12.12","8012","86f4f123-0b07-461d-9772-0bcbb6125585","2","","","","","","","","","OK","2026-03-03T16:29:53.128","2026-03-03T16:29:53.221","true",""
"2026-03-03T16:29:53.238","TASK_QUEUED","7312b59b-17bd-4153-a9de-0bf4f4057a0b","0","","","","","3","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13677","","","","",""
"2026-03-03T16:29:53.252","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","3","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:53.252","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","3","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:53.252","DISPATCH_START","7312b59b-17bd-4153-a9de-0bf4f4057a0b","0","ID-10","192.168.12.3","8003","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13677","","","","",""
"2026-03-03T16:29:53.300","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","2","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:53.300","DISPATCH_OK","7312b59b-17bd-4153-a9de-0bf4f4057a0b","0","ID-10","192.168.12.3","8003","cc7e4f50-b1b4-4ef7-b75a-6d10a7b65c52","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13677","","","","",""
"2026-03-03T16:29:53.300","NO_IDLE_REQUEUE","2af96cc4-cbdf-45bb-9079-4172ba1b6ebf","0","","","","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13676","","","","",""
"2026-03-03T16:29:53.332","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","2","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:53.333","DISPATCH_START","2af96cc4-cbdf-45bb-9079-4172ba1b6ebf","0","ID-10","192.168.12.3","8003","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13676","","","","",""
"2026-03-03T16:29:53.440","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","1","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:53.515","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","1","idle","down","","","","","","","","","","",""
"2026-03-03T16:29:53.518","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","1","down","busy","","","","","","","","","","",""
"2026-03-03T16:29:53.519","DISPATCH_OK","2af96cc4-cbdf-45bb-9079-4172ba1b6ebf","0","ID-10","192.168.12.3","8003","5f795259-fedc-45a9-a3c5-e9f663f370bb","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13676","","","","",""
"2026-03-03T16:29:53.520","DISPATCH_START","8e4520c2-949f-45b7-93d4-653c868497e1","0","C-3PX","192.168.12.12","8012","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13669","","","","",""
"2026-03-03T16:29:53.523","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:53.523","DISPATCH_OK","8e4520c2-949f-45b7-93d4-653c868497e1","0","C-3PX","192.168.12.12","8012","8ffb20ad-3120-4060-9e1c-f201f10f57da","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13669","","","","",""
"2026-03-03T16:29:53.658","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:53.658","TASK_DONE","8e4520c2-949f-45b7-93d4-653c868497e1","","C-3PX","192.168.12.12","8012","8ffb20ad-3120-4060-9e1c-f201f10f57da","0","","","","","","","","","OK","2026-03-03T16:29:53.523","2026-03-03T16:29:53.657","true",""
"2026-03-03T16:29:53.670","TASK_QUEUED","f00be0c7-e860-45ce-8597-9e336fdd81ed","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13678","","","","",""
"2026-03-03T16:29:53.764","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","1","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:53.764","TASK_DONE","7312b59b-17bd-4153-a9de-0bf4f4057a0b","","ID-10","192.168.12.3","8003","cc7e4f50-b1b4-4ef7-b75a-6d10a7b65c52","1","","","","","","","","","OK","2026-03-03T16:29:53.304","2026-03-03T16:29:53.767","true",""
"2026-03-03T16:29:53.765","TASK_DONE","2af96cc4-cbdf-45bb-9079-4172ba1b6ebf","","ID-10","192.168.12.3","8003","5f795259-fedc-45a9-a3c5-e9f663f370bb","1","","","","","","","","","OK","2026-03-03T16:29:53.523","2026-03-03T16:29:53.768","true",""
"2026-03-03T16:29:53.775","TASK_QUEUED","50dc8f3d-ebb0-4e32-8791-c9afecb15532","0","","","","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13679","","","","",""
"2026-03-03T16:29:53.785","TASK_QUEUED","2427a9a5-eaf7-4c8b-8e72-3c94dc00ad64","0","","","","","3","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13680","","","","",""
"2026-03-03T16:29:53.872","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","3","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:53.873","DISPATCH_START","2427a9a5-eaf7-4c8b-8e72-3c94dc00ad64","0","C-3PX","192.168.12.12","8012","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13680","","","","",""
"2026-03-03T16:29:53.876","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","2","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:53.876","DISPATCH_OK","2427a9a5-eaf7-4c8b-8e72-3c94dc00ad64","0","C-3PX","192.168.12.12","8012","cb4e6cbd-a751-4b98-9604-6408a20bdc91","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13680","","","","",""
"2026-03-03T16:29:53.876","NO_IDLE_REQUEUE","50dc8f3d-ebb0-4e32-8791-c9afecb15532","0","","","","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13679","","","","",""
"2026-03-03T16:29:53.981","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","2","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:53.981","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","2","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:53.981","DISPATCH_START","50dc8f3d-ebb0-4e32-8791-c9afecb15532","0","C-3PX","192.168.12.12","8012","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13679","","","","",""
"2026-03-03T16:29:54.003","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","1","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:54.003","DISPATCH_OK","50dc8f3d-ebb0-4e32-8791-c9afecb15532","0","C-3PX","192.168.12.12","8012","f3b2f995-8039-4a65-83ab-d73e2e8d5b3c","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13679","","","","",""
"2026-03-03T16:29:54.004","DISPATCH_START","f00be0c7-e860-45ce-8597-9e336fdd81ed","0","ID-10","192.168.12.3","8003","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13678","","","","",""
"2026-03-03T16:29:54.049","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:54.049","DISPATCH_OK","f00be0c7-e860-45ce-8597-9e336fdd81ed","0","ID-10","192.168.12.3","8003","5fa5484d-4d38-496b-8643-805445ad0de6","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13678","","","","",""
"2026-03-03T16:29:54.096","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:54.096","TASK_DONE","2427a9a5-eaf7-4c8b-8e72-3c94dc00ad64","","C-3PX","192.168.12.12","8012","cb4e6cbd-a751-4b98-9604-6408a20bdc91","0","","","","","","","","","OK","2026-03-03T16:29:53.876","2026-03-03T16:29:54.095","true",""
"2026-03-03T16:29:54.097","TASK_DONE","50dc8f3d-ebb0-4e32-8791-c9afecb15532","","C-3PX","192.168.12.12","8012","f3b2f995-8039-4a65-83ab-d73e2e8d5b3c","0","","","","","","","","","OK","2026-03-03T16:29:54.003","2026-03-03T16:29:54.096","true",""
"2026-03-03T16:29:54.113","TASK_QUEUED","806a7954-ac03-40c9-a8ad-2030907781f2","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13681","","","","",""
"2026-03-03T16:29:54.114","TASK_QUEUED","e05e3b80-b905-498c-a104-645ec6f12a31","0","","","","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13682","","","","",""
"2026-03-03T16:29:54.287","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","2","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:54.287","TASK_DONE","f00be0c7-e860-45ce-8597-9e336fdd81ed","","ID-10","192.168.12.3","8003","5fa5484d-4d38-496b-8643-805445ad0de6","2","","","","","","","","","OK","2026-03-03T16:29:54.053","2026-03-03T16:29:54.290","true",""
"2026-03-03T16:29:54.306","TASK_QUEUED","df39ee5c-8227-43e0-8183-df8065f9deda","0","","","","","3","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13683","","","","",""
"2026-03-03T16:29:54.317","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","3","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:54.318","DISPATCH_START","df39ee5c-8227-43e0-8183-df8065f9deda","0","C-3PX","192.168.12.12","8012","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13683","","","","",""
"2026-03-03T16:29:54.320","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","2","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:54.320","DISPATCH_OK","df39ee5c-8227-43e0-8183-df8065f9deda","0","C-3PX","192.168.12.12","8012","b01c71b5-9237-419d-b447-c0b193fe7837","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13683","","","","",""
"2026-03-03T16:29:54.321","NO_IDLE_REQUEUE","e05e3b80-b905-498c-a104-645ec6f12a31","0","","","","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13682","","","","",""
"2026-03-03T16:29:54.321","NO_IDLE_REQUEUE","e05e3b80-b905-498c-a104-645ec6f12a31","0","","","","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13682","","","","",""
"2026-03-03T16:29:54.447","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","2","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:54.447","TASK_DONE","df39ee5c-8227-43e0-8183-df8065f9deda","","C-3PX","192.168.12.12","8012","b01c71b5-9237-419d-b447-c0b193fe7837","2","","","","","","","","","OK","2026-03-03T16:29:54.321","2026-03-03T16:29:54.447","true",""
"2026-03-03T16:29:54.464","TASK_QUEUED","97f7fbc8-3516-406f-9e30-802e6a142843","0","","","","","3","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13684","","","","",""
"2026-03-03T16:29:54.507","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","3","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:54.508","DISPATCH_START","97f7fbc8-3516-406f-9e30-802e6a142843","0","C-3PX","192.168.12.12","8012","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13684","","","","",""
"2026-03-03T16:29:54.511","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","2","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:54.511","DISPATCH_OK","97f7fbc8-3516-406f-9e30-802e6a142843","0","C-3PX","192.168.12.12","8012","0cd11ca6-ee0f-4488-a96e-bd054cf49118","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13684","","","","",""
"2026-03-03T16:29:54.512","DISPATCH_START","e05e3b80-b905-498c-a104-645ec6f12a31","0","ID-10","192.168.12.3","8003","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13682","","","","",""
"2026-03-03T16:29:54.564","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","1","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:54.565","DISPATCH_OK","e05e3b80-b905-498c-a104-645ec6f12a31","0","ID-10","192.168.12.3","8003","b5cf64e4-d509-4014-88b0-0eec724f6fbb","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13682","","","","",""
"2026-03-03T16:29:54.565","NO_IDLE_REQUEUE","806a7954-ac03-40c9-a8ad-2030907781f2","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13681","","","","",""
"2026-03-03T16:29:54.609","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","1","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:54.609","TASK_DONE","97f7fbc8-3516-406f-9e30-802e6a142843","","C-3PX","192.168.12.12","8012","0cd11ca6-ee0f-4488-a96e-bd054cf49118","1","","","","","","","","","OK","2026-03-03T16:29:54.511","2026-03-03T16:29:54.608","true",""
"2026-03-03T16:29:54.625","TASK_QUEUED","58cb8a11-da8e-4ca8-a615-6c485ce8cd6f","0","","","","","2","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13685","","","","",""
"2026-03-03T16:29:54.665","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","2","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:54.666","DISPATCH_START","58cb8a11-da8e-4ca8-a615-6c485ce8cd6f","0","C-3PX","192.168.12.12","8012","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13685","","","","",""
"2026-03-03T16:29:54.668","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","1","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:54.669","DISPATCH_OK","58cb8a11-da8e-4ca8-a615-6c485ce8cd6f","0","C-3PX","192.168.12.12","8012","46155d79-ee15-46a1-a602-441e46612a9b","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13685","","","","",""
"2026-03-03T16:29:54.669","DISPATCH_START","806a7954-ac03-40c9-a8ad-2030907781f2","0","ID-10","192.168.12.3","8003","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13681","","","","",""
"2026-03-03T16:29:54.728","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","0","idle","down","","","","","","","","","","",""
"2026-03-03T16:29:54.775","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:54.775","TASK_DONE","58cb8a11-da8e-4ca8-a615-6c485ce8cd6f","","C-3PX","192.168.12.12","8012","46155d79-ee15-46a1-a602-441e46612a9b","0","","","","","","","","","OK","2026-03-03T16:29:54.669","2026-03-03T16:29:54.774","true",""
"2026-03-03T16:29:54.796","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","0","down","busy","","","","","","","","","","",""
"2026-03-03T16:29:54.797","DISPATCH_OK","806a7954-ac03-40c9-a8ad-2030907781f2","0","ID-10","192.168.12.3","8003","df3e2df8-2760-4409-a37d-752a1da1017a","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13681","","","","",""
"2026-03-03T16:29:55.069","NODE_STATE_CHANGED","","","ID-10","192.168.12.3","8003","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:55.069","TASK_DONE","e05e3b80-b905-498c-a104-645ec6f12a31","","ID-10","192.168.12.3","8003","b5cf64e4-d509-4014-88b0-0eec724f6fbb","0","","","","","","","","","OK","2026-03-03T16:29:54.569","2026-03-03T16:29:55.073","true",""
"2026-03-03T16:29:55.070","TASK_DONE","806a7954-ac03-40c9-a8ad-2030907781f2","","ID-10","192.168.12.3","8003","df3e2df8-2760-4409-a37d-752a1da1017a","0","","","","","","","","","OK","2026-03-03T16:29:54.801","2026-03-03T16:29:55.073","true",""
"2026-03-03T16:29:55.079","TASK_QUEUED","b8160452-94eb-46e5-9109-e6b44eaf6af0","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13686","","","","",""
"2026-03-03T16:29:55.284","DISPATCH_START","b8160452-94eb-46e5-9109-e6b44eaf6af0","0","C-3PX","192.168.12.12","8012","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13686","","","","",""
"2026-03-03T16:29:55.287","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:55.287","DISPATCH_OK","b8160452-94eb-46e5-9109-e6b44eaf6af0","0","C-3PX","192.168.12.12","8012","1bab2c13-f1f4-495e-bcff-d62d853cac60","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13686","","","","",""
"2026-03-03T16:29:55.414","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:55.415","TASK_DONE","b8160452-94eb-46e5-9109-e6b44eaf6af0","","C-3PX","192.168.12.12","8012","1bab2c13-f1f4-495e-bcff-d62d853cac60","0","","","","","","","","","OK","2026-03-03T16:29:55.287","2026-03-03T16:29:55.414","true",""
"2026-03-03T16:29:55.431","TASK_QUEUED","4edc6999-a606-4806-8d77-e7808d91d982","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13687","","","","",""
"2026-03-03T16:29:55.635","DISPATCH_START","4edc6999-a606-4806-8d77-e7808d91d982","0","C-3PX","192.168.12.12","8012","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13687","","","","",""
"2026-03-03T16:29:55.638","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:55.638","DISPATCH_OK","4edc6999-a606-4806-8d77-e7808d91d982","0","C-3PX","192.168.12.12","8012","a23cd072-e7ad-47e1-8b7a-b217fbea8f05","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13687","","","","",""
"2026-03-03T16:29:55.762","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
"2026-03-03T16:29:55.762","TASK_DONE","4edc6999-a606-4806-8d77-e7808d91d982","","C-3PX","192.168.12.12","8012","a23cd072-e7ad-47e1-8b7a-b217fbea8f05","0","","","","","","","","","OK","2026-03-03T16:29:55.638","2026-03-03T16:29:55.761","true",""
"2026-03-03T16:29:55.786","TASK_QUEUED","3dd34c1c-3be3-4b8e-9dd3-370e51988ab1","0","","","","","1","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13688","","","","",""
"2026-03-03T16:29:55.991","DISPATCH_START","3dd34c1c-3be3-4b8e-9dd3-370e51988ab1","0","C-3PX","192.168.12.12","8012","","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13688","","","","",""
"2026-03-03T16:29:55.994","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","idle","busy","","","","","","","","","","",""
"2026-03-03T16:29:55.994","DISPATCH_OK","3dd34c1c-3be3-4b8e-9dd3-370e51988ab1","0","C-3PX","192.168.12.12","8012","aa6a820d-e17c-4760-ace5-2b1899541ea8","0","","","Julia_GeneralObjectiveFunction","Julia_GeneralObjectiveFunction","objective_from_string","1","192.168.12.2","13688","","","","",""
"2026-03-03T16:29:56.003","NODE_STATE_CHANGED","","","C-3PX","192.168.12.12","8012","","0","busy","idle","","","","","","","","","","",""
